game,avg_count,avg_reward,avg_jabuka,vrijeme
230,13.355692455601226,-0.08411278916276914,0.10944764478003646,2.177502393722534
231,13.272135531045214,-0.08527166127114146,0.1083531683322361,0.6006374359130859
232,13.369414175734763,-0.0848537272671257,0.10726963664891374,3.0920095443725586
233,13.775720033977414,-0.08419037517963963,0.1061969402824246,7.21425724029541
234,13.687962833637641,-0.08534847142784324,0.10513497087960036,0.625054121017456
235,13.601083205301265,-0.08649498671356481,0.10408362117080436,0.6261787414550781
236,13.525072373248253,-0.08729670351309583,0.10304278495909631,0.791184663772583
237,13.439821649515771,-0.08642373647796488,0.11201235710950534,0.7314319610595703
238,13.405423433020612,-0.08655949911318522,0.11089223353841028,1.2970669269561768
239,13.371369198690406,-0.08669390412205337,0.10978331120302617,1.3893954753875732
240,13.577655506703502,-0.08612108272789165,0.10868547809099591,4.673842906951904
241,13.501878951636467,-0.0869265385672794,0.10759862331008595,0.8164060115814209
242,13.426860162120104,-0.08605727318160661,0.11652263707698508,0.8257722854614258
243,13.342591560498903,-0.08719670044979054,0.11535741070621523,0.6716785430908203
244,13.339165644893914,-0.08709396421452341,0.11420383659915308,1.728095531463623
245,13.275773988444975,-0.0876515960009496,0.11306179823316155,0.8826148509979248
246,13.233016248560524,-0.08788619115205121,0.11193118025082993,1.192145824432373
247,13.23068608607492,-0.08777656000976147,0.11081186844832164,1.8251845836639404
248,13.16837922521417,-0.08832736583823529,0.10970374976383843,0.8759496212005615
249,13.16669543296203,-0.08821332294908371,0.10860671226620004,1.7073314189910889
250,13.115028478632409,-0.08858118971959288,0.10752064514353804,1.1015772819519043
251,13.193878193846086,-0.08817156829858742,0.10644543869210266,2.7845726013183594
252,13.111939411907626,-0.08928985261560154,0.10538098430518163,0.6482493877410889
253,13.070820017788549,-0.08950806520055664,0.10432717446212982,1.188201665878296
254,13.110111817610663,-0.08920121984266872,0.10328390271750852,2.264228105545044
255,13.149010699434557,-0.08830920764424204,0.11225106369033343,2.3100640773773193
256,13.097520592440212,-0.08867611556779961,0.1111285530534301,1.0999407768249512
257,13.13654538651581,-0.08837758970623927,0.1100172675228958,2.1854088306427
258,13.305179932650653,-0.0878271471425102,0.10891709484766685,4.003535747528076
259,13.442128133324145,-0.08731924604145547,0.10782792389919017,3.576122522354126
260,13.377706851990904,-0.08787462500961235,0.10674964466019828,1.004284143447876
261,13.303929783470995,-0.08866254542618289,0.1056821482135963,0.8278970718383789
262,13.240890485636285,-0.0892044914004925,0.10462532673146033,0.8846962451934814
263,13.198481580779923,-0.08942355759759868,0.10357907346414573,1.1953790187835693
264,13.156496764972124,-0.0896404331327338,0.10254328272950428,1.199887990951538
265,13.124931797322402,-0.08974402880140646,0.10151784990220923,1.3054406642913818
266,13.173682479349178,-0.08940214406894795,0.10050267140318714,2.370086908340454
267,13.151945654555686,-0.08941721353734938,0.09949764468915527,1.5261609554290771
268,13.110426198010128,-0.089634152513087,0.09850266824226371,1.193542242050171
269,13.089321936030025,-0.08964690189704705,0.09751764155984108,1.4619176387786865
270,13.048428716669724,-0.08986154398918768,0.09654246514424267,1.20351243019104
271,13.037944429503026,-0.08979626188262914,0.09557704049280023,1.5135107040405273
272,12.977564985207996,-0.09032687069237427,0.09462127008787223,0.9704053401947021
273,12.937789335355916,-0.09053471309656164,0.09367505738699351,1.2418625354766846
274,12.998411442002356,-0.0901556817550697,0.09273830681312357,2.5053629875183105
275,12.958427327582331,-0.08925412493751901,0.10181092374499233,1.2216808795928955
276,12.918843054306508,-0.08947269479925492,0.1007928145075424,1.1742961406707764
277,12.949654623763443,-0.08920296785126237,0.09978488636246698,2.0503199100494385
278,12.920158077525809,-0.08831093817274975,0.1087870374988423,1.3465111255645752
279,12.880956496750551,-0.08853893990213335,0.10769916712385388,1.1918034553527832
280,12.852146931783045,-0.08865355050311202,0.10662217545261535,1.2927653789520264
281,12.793625462465215,-0.08919558642665233,0.10555595369808919,0.9467616081237793
282,12.735689207840563,-0.08973220199095724,0.1045003941611083,0.9287772178649902
283,12.678332315762157,-0.08883487997104766,0.11345539021949722,0.9076032638549805
284,12.651548992604535,-0.08894653117133719,0.11232083631730225,1.3183012008666992
285,12.61503350267849,-0.08916817697073492,0.11119762795412923,1.2029330730438232
286,12.688883167651703,-0.08877649520102758,0.11008565167458793,2.7029857635498047
287,12.661994335975185,-0.0888887302490173,0.10898479515784205,1.271427869796753
288,12.625374392615432,-0.08911095405763823,0.10789494720626364,1.2411623001098633
289,12.599120648689278,-0.08921984451706186,0.106815997734201,1.4085779190063477
290,12.573129442202385,-0.08932764607189124,0.10574783775685899,1.3486506938934326
291,12.54739814778036,-0.08943436961117232,0.1046903593792904,1.383413553237915
292,12.531924166302556,-0.0894491168241515,0.1036434557854975,1.451413869857788
293,12.52660492463953,-0.08938795898924333,0.10260702122764252,1.563720941543579
294,12.501338875393134,-0.08949407939935089,0.1015809510153661,1.3397798538208008
295,12.476325486639203,-0.08959913860535738,0.10056514150521244,1.346038818359375
296,12.481562231772811,-0.08870314721930381,0.1095594900901603,1.7164156436920166
297,12.446746609455083,-0.08892722685822187,0.1084638951892587,1.1835875511169434
298,12.762279143360532,-0.08758340913509419,0.1373792562373661,5.782818078994751
299,12.834656351926926,-0.08720757504374324,0.13600546367499244,2.6178088188171387
300,12.896309788407656,-0.08686181508277949,0.13464540903824251,2.6173455715179443
301,12.85734669052358,-0.0871043080430628,0.1332989549478601,1.1908507347106934
302,12.818773223618344,-0.08734437607374328,0.13196596539838149,1.1725585460662842
303,12.87058549138216,-0.0870264878685614,0.13064630574439767,2.396343946456909
304,12.861879636468338,-0.08615622298987578,0.1393398426869537,1.5959365367889404
